date,time,headline_raw
8/5/2026,2:53:44,S&P 500 dips as chip stocks give up gains US STOCKS
8/5/2026,1:54:23,"U.S. STOCKS EXTEND DECLINES; S&P 500 DOWN 0.54%, NASDAQ DOWN 0.33%, DOW DOWN 0.8%"
8/5/2026,0:50:34,Wall St stalls as chips retreat after record run; jobs data in focus US STOCKS
8/5/2026,0:20:05,"S&P 500 DOWN 0.3%, NASDAQ DOWN 0.16%, DOW DOWN 0.38%"
7/5/2026,22:06:51,"S&P 500, Nasdaq at record highs as oil pullback brings relief US STOCKS US STOCKS SNAPSHOT-S&P 500, Nasdaq touch fresh peaks as oil retreats further"
7/5/2026,21:30:30,"NASDAQ .IXIC UP 42.82 POINTS, OR 0.17 PERCENT, AT 25,881.76 AFTER MARKET OPEN DOW JONES .DJI UP 181.75 POINTS, OR 0.36 PERCENT, AT 50,092.34 AFTER MARKET OPEN"
7/5/2026,21:30:30,"S&P 500 .INX UP 8.23 POINTS, OR 0.11 %, AT 7,373.35 AFTER MARKET OPEN"
7/5/2026,21:30:30,"S&P 500 .INX UP 8.23 POINTS, OR 0.11 PERCENT, AT 7,373.35 AFTER MARKET OPEN Wall St set to open near record highs as oil extends losses US STOCKS"
7/5/2026,20:30:52,U.S. STOCK INDEX FUTURES HOLD GAINS AFTER ECONOMIC DATA
7/5/2026,19:31:30,"S&P 500, Nasdaq futures touch record highs as oil extends losses US STOCKS"
7/5/2026,18:31:08,"S&P 500, Nasdaq futures hit records as oil extends losses US STOCKS"
7/5/2026,16:00:32,U.S. STOCK INDEX FUTURES UP ABOUT 0.2%
7/5/2026,5:48:33,"SA-S&P 5002 LIAS, Ars 2/4] S 41... AMD AIA ey i=l9 2 HO AL Daya LUT as es"
7/5/2026,4:39:43,RESA-LA Mat By LUBE RS 500k SMASH LA MESS; AMDEF SUESDATIR Lik
7/5/2026,4:39:43,MEEP-LA SFT LAE nS 500s ARTA TENE! RSet; AMDI HRHEDDAIRR Lik
7/5/2026,4:14:21,BOLSA DE EEUU-EI S&P 500 y el Nasdaq alcanzan maximos historicos; los resultados de AMD impulsan el repunte de las acciones del sector de la IA
7/5/2026,4:14:17,"KEHRTE-SAP 500L FAK Y 7 HIBAR BiBt Be, AMDOREER* ZI AL"
7/5/2026,4:14:16,MARCHES BOURSIERS AMERICAINS-Le S&P 500 et le Nasdaq atteignent des records les résultats d'AMD déclenchent une vague de hausse des actions du secteur de I'IA
7/5/2026,4:14:15,MERCATO AZIONARIO STATUNITENSE- L’IS&P 500 e il Nasdaq toccano nuovi massimi; i risultati di AMD danno il via a un rialzo dei titoli legati all'intelligenza artificiale
7/5/2026,4:14:13,BOLSA EUA-S&P 500 e Nasdaq atingem recordes; resultados da AMD impulsionam alta das agdes de IA.
7/5/2026,4:13:21,US-AKTIEN-S&P 500 und Nasdaq erreichen neue Hochststande; AMD- Ergebnisse ldsen Kursanstieg bei KI- Aktien aus
7/5/2026,4:13:16,S&P 500 and Nasdaq notch records; AMD results spark AI stock rally US STOCKS
7/5/2026,4:08:54,AVISO-S&P 500 e Nasdaq atingem recordes; resultados da AMD impulsionam alta das agdes de IA.
7/5/2026,4:02:06,"Ol} #EA{-S&P 500D} LEAF, Are 4] A| GAL... AMD Al a4 i=19 2 HO] AI AA S c So"
7/5/2026,4:01:39,MARCHES BOURSIERS AMERICAINS-Le S&P 500 et le Nasdaq atteignent des records les résultats d'AMD déclenchent une vague de hausse des actions du secteur de I'IA
7/5/2026,4:01:39,"REUASU-S&P 500 FAR Y 7 DIBA BiB* BH, AMD ORAS SI ALB"
7/5/2026,4:01:35,MERCATO AZIONARIO STATUNITENSE- L'S&P 500 e il Nasdaq toccano nuovi massimi; i risultati di AMD danno il via a un rialzo dei titoli legati all'intelligenza artificiale
7/5/2026,4:01:29,SEHR RS SOA ANTIS eS ELE Ritts; AMDAASRESIALI Lik
7/5/2026,4:01:29,SSH ARH -in eS SOOTSEA ATA San! Raia; AMDIUHRIEADATIR Fk
7/5/2026,4:01:23,BOLSA DE EEUU-EI S&P 500 y el Nasdaq alcanzan nuevos maximos; los resultados de AMD impulsan el repunte de las acciones del sector de la inteligencia artificial
7/5/2026,4:00:56,US-AKTIEN-S&P 500 und Nasdaq erreichen neue Héchststande; AMD- Ergebnisse ldsen Kursanstieg bei KI- Aktien aus
7/5/2026,4:00:35,S&P 500 and Nasdaq notch records; AMD results spark AI stock rally US STOCKS
7/5/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 108.45 POINTS, OR 1.49 PERCENT, AT 7,367.67"
7/5/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 519.99 POINTS, OR 2.05 PERCENT, AT 25,846.12"
7/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 643.40 POINTS, OR 1.31%, AT 49,941.65"
7/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 634.91 POINTS, OR 1.29 PERCENT, AT 49,933.16"
7/5/2026,3:54:40,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 2.00%"
7/5/2026,3:54:40,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 2.00 PCT"
7/5/2026,2:31:45,MARCHES BOURSIERS AMERICAINS-Le S&P 500 et le Nasdaq atteignent des records les résultats d'AMD déclenchent une vague de hausse des actions du secteur de I'IA
7/5/2026,2:31:44,MERCATO AZIONARIO STATUNITENSE- L'S&P 500 e il Nasdaq hanno toccato livelli record; i risultati di AMD hanno innescato un rialzo dei titoli legati all'intelligenza artificiale
7/5/2026,2:31:40,BOLSA EUA-S&P 500 e Nasdaq atingem recordes; resultados da AMD impulsionam alta das acdes de IA
7/5/2026,2:31:31,FHKE SOOPER MAME STE! FEES: AMDAASRiFEBDAIAS Lite
7/5/2026,2:31:31,SEE Arh -tneS SOOPER IA caFSENE! Ra SH; AMDIMIREADATIS Fik
7/5/2026,2:31:30,SKEHRTE-S&P 500t FAR Y 7 AVHRR mE BR. AMDO REFER e S217 ALBA tO Sie
7/5/2026,2:31:16,BOLSA DE EEUU-EI S&P 500 y el Nasdaq alcanzan maximos historicos; los resultados de AMD impulsan el repunte de las acciones del sector de la IA
7/5/2026,2:30:24,US-AKTIEN-S&P 500 und Nasdaq erreichen neue Héchststande; AMD- Ergebnisse ldsen Kursanstieg bei KI- Aktien aus
7/5/2026,2:30:12,S&P 500 and Nasdaq hit records; AMD results spark AI stock rally US STOCKS
7/5/2026,0:56:56,BOLSA EUA-S&P 500 e Nasdaq atingem novo pico com esperanca de acordo de paz com o Ira e fortes resultados da AMD.
7/5/2026,0:55:36,US-AKTIEN-S&P 500 und Nasdaq erreichen neue Héchststande dank Hoffnungen auf ein Friedensabkommen mit dem Iran und starker AMD- Gewinnzahlen
7/5/2026,0:54:02,"PERU Th-SeeR BFL tines te 2 AMD IES) FASREiK, HPESSOO SIMMS ToL ATS"
7/5/2026,0:54:02,"SeBERTH-SR BRAS As 2 AMD aR) TR, MESSE ARMA TT EAL US it"
7/5/2026,0:53:45,O|= 2=4]-S&P 500 A|=E St fAqt ct x Ale 7t Ol et SH Solo] CHSt 7/CHAAt AMD] & Al Aol] S}Q}0] Ap A| DA|S ZBASHCH
7/5/2026,0:53:42,"KERRI 1 7 VBA ONS AMDO AGREES BSF, SAP 50L FAR YF DEAR NE SAT"
7/5/2026,0:53:34,MARCHES BOURSIERS AMERICAINS-Le S&P 500 et le Nasdaq atteignent de nouveaux sommets grace aux espoirs d'un accord de paix avec I'Iran et aux bons résultats d'AMD
7/5/2026,0:53:27,MERCATO AZIONARIO STATUNITENSE- L'S&P 500 e il Nasdaq hanno toccato nuovi massimi grazie alle speranze di un accordo di pace con I'Iran e agli ottimi risultati finanziari di AMD
7/5/2026,0:52:26,"S&P 500, Nasdaq hit fresh peak on Iran peace deal hope, strong AMD earnings US STOCKS"
6/5/2026,22:33:04,"U.S. STOCKS EXTEND GAINS, S&P 500 «SPX UP 1.00 PCT S&P 500, Nasdaq hit record highs on AI optimism, Middle East peace hopes US STOCKS"
6/5/2026,21:45:09,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.01 PCT"
6/5/2026,21:33:53,S&P 500 ENERGY INDEX FALLS 3% AS OIL PRICES SLIDE MORE THAN 5%
6/5/2026,21:32:47,"US STOCKS SNAPSHOT-Wall St opens higher as Middle East peace hopes, AI optimism boost sentiment"
6/5/2026,21:30:33,"U.S. STOCKS EXTEND GAINS, DOW JONES .DJI UP 1.00%"
6/5/2026,21:30:33,"U.S. STOCKS EXTEND GAINS, DOW JONES .DJI UP 1.00 PCT"
6/5/2026,21:30:30,"NASDAQ .IXIC UP 157.75 POINTS, OR 0.62 PERCENT, AT 25,483.88 AFTER MARKET OPEN DOW JONES .DJI UP 487.12 POINTS, OR 0.99 PERCENT, AT 49,785.37 AFTER MARKET OPEN"
6/5/2026,21:30:30,"S&P 500 .INX UP 44.72 POINTS, OR 0.62 %, AT 7,303.94 AFTER MARKET OPEN"
6/5/2026,21:30:30,"S&P 500 .INX UP 44.72 POINTS, OR 0.62 PERCENT, AT 7,303.94 AFTER MARKET OPEN"
6/5/2026,20:46:40,"Wall St set to extend rally as Middle East peace hopes, AI optimism boost sentiment US STOCKS"
6/5/2026,19:06:55,"U.S. S&P 500 E-MINI FUTURES UP 1%, NASDAQ 100 FUTURES UP 1.71%, DOW FUTURES UP 1.22%"
6/5/2026,19:06:55,RUSSELL 2000 FUTURES UP 2.14%
6/5/2026,19:06:54,"US STOCK INDEX FUTURES EXTEND GAINS US stock futures rally on Middle East peace hopes, AI optimism US STOCKS CBOE VOLATILITY INDEX ON TRACK FOR LOWEST CLOSE IN THREE-MONTHS; LAST DOWN 0.71 POINTS AT 16.67 (CORRECTS MILESTONE) CORRECTED"
6/5/2026,16:57:36,"S&P 500 E-MINI FUTURES UP 0.71%, DOW FUTURES UP 0.66%, NASDAQ 100 FUTURES UP 1.26%"
6/5/2026,16:56:43,US STOCK INDEX FUTURES EXTEND GAINS AFTER AXIOS REPORTS US EXPECTS IRANIAN RESPONSES ON SEVERAL KEY POINTS IN THE NEXT 48 HOURS
6/5/2026,16:54:22,"US stock index futures rise on Middle East peace hopes, AI optimism US STOCKS"
6/5/2026,16:00:43,"US S&P 500 E-MINI FUTURES UP 0.32%, DOW FUTURES UP 0.28%, NASDAQ 100 FUTURES UP 0.77%"
6/5/2026,4:19:02,S&P 500 and Nasdaq notch records as AI chip stocks surge US STOCKS
6/5/2026,4:00:52,S&P 500 and Nasdaq notch records as AI chip stocks surge US STOCKS
6/5/2026,4:00:01,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 59.21 POINTS, OR 0.82 PERCENT, AT 7,259.96"
6/5/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 257.82 POINTS, OR 1.03 PERCENT, AT 25,325.62"
6/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 344.60 POINTS, OR 0.70%, AT 49,286.50"
6/5/2026,3:11:15,"U.S. STOCKS EXTEND GAINS, S&P 500 «SPX UP 1.00 PCT"
6/5/2026,2:31:10,Nasdaq hits record as AI chip stocks surge US STOCKS
6/5/2026,0:57:33,Wall St surges as US-Iran ceasefire holds after earlier jitters US STOCKS
5/5/2026,22:27:18,Wall St rebounds as oil drops despite Middle East tensions US STOCKS
5/5/2026,22:00:56,US STOCK INDEXES LITTLE CHANGED AFTER ECONOMIC DATA
5/5/2026,21:41:47,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00%"
5/5/2026,21:41:47,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT"
5/5/2026,21:32:22,US STOCKS SNAPSHOT-Wall St opens higher as oil slips despite Middle East tensions
5/5/2026,21:30:30,"NASDAQ .IXIC UP 199.55 POINTS, OR 0.80 PERCENT, AT 25,267.35 AFTER MARKET OPEN"
5/5/2026,21:30:30,"DOW JONES .DJI UP 233.06 POINTS, OR 0.48 PERCENT, AT 49,174.96 AFTER MARKET OPEN"
5/5/2026,21:30:30,"S&P 500 .INX UP 44.65 POINTS, OR 0.62 %, AT 7,245.40 AFTER MARKET OPEN"
5/5/2026,21:30:30,"S&P 500 .INX UP 44.65 POINTS, OR 0.62 PERCENT, AT 7,245.40 AFTER MARKET OPEN Wall St eyes rebound as oil ticks lower despite Middle East tensions US STOCKS"
5/5/2026,18:54:10,US stock futures up as oil dips; Middle East tensions linger US STOCKS
5/5/2026,18:00:56,"US stock futures rise as oil dips; Middle East tensions linger US STOCKS US S&P 500 E-MINI FUTURES UP 0.24%, DOW FUTURES UP 0.23%, NASDAQ 100 FUTURES UP 0.38%"
5/5/2026,4:17:41,S&P 500 falls from record high on Middle East worries US STOCKS
5/5/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES DOWN 55.09 POINTS, OR 0.22 PERCENT, AT 25,059.35"
5/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 563.60 POINTS, OR 1.14 PERCENT, AT 48,935.67"
5/5/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES DOWN 29.91 POINTS, OR 0.41 PERCENT, AT 7,200.21"
5/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 571.81 POINTS, OR 1.16%, AT 48,927.46"
5/5/2026,2:17:15,S&P 500 falls from record high on Middle East worries US STOCKS
5/5/2026,0:36:53,Wall St falls as Middle East tensions spark fresh jitters US STOCKS
5/5/2026,0:07:54,"U.S. STOCKS EXTEND FALL, DOW JONES -DJI DOWN 1.00%"
5/5/2026,0:07:53,"U.S. STOCKS EXTEND FALL, DOW JONES -DJI DOWN 1.00 PCT"
4/5/2026,23:57:21,"S&P 500 DOWN 0.39%, NASDAQ DOWN 0.33%, DOW DOWN 0.85%"
4/5/2026,22:11:41,"S&P 500, Dow tick lower as US-Iran tensions unsettle investors US STOCKS US STOCKS SNAPSHOT-Wall St slips at open as US-Iran tensions unsettle investors"
4/5/2026,21:30:30,"NASDAQ .IXIC UP 7.73 POINTS, OR 0.03 PERCENT, AT 25,122.18 AFTER MARKET OPEN"
4/5/2026,21:30:30,"DOW JONES .DJI DOWN 181.42 POINTS, OR 0.37 PERCENT, AT 49,317.85 AFTER MARKET OPEN"
4/5/2026,21:30:30,"S&P 500 .INX DOWN 6.88 POINTS, OR 0.10 %, AT 7,223.24 AFTER MARKET OPEN"
4/5/2026,21:30:30,"S&P 500 .INX DOWN 6.88 POINTS, OR 0.10 PERCENT, AT 7,223.24 AFTER MARKET OPEN"
4/5/2026,21:03:20,Wall St set for mixed open as US-Iran tensions unsettle investors US STOCKS Wall St futures slip as US-Iran tensions fuel volatility US STOCKS
4/5/2026,18:07:49,"S&P 500 E-MINI FUTURES DOWN 0.55%, DOW FUTURES DOWN 0.73%, NASDAQ 100 FUTURES DOWN 0.51%"
4/5/2026,18:06:54,"S&P 500 AND NASDAQ 100 FUTURES ERASE GAINS, DOW FUTURES EXTEND LOSSES"
4/5/2026,17:05:58,US stock futures mixed as Middle East risks remain in focus US STOCKS
4/5/2026,16:00:52,"US S&P 500 E-MINI FUTURES UP 0.08%, DOW FUTURES DOWN 0.17%, NASDAQ 100 FUTURES UP 0.24%"
2/5/2026,4:00:48,"S&P 500 AND NASDAQ NOTCH SIXTH STRAIGHT WEEKLY GAINS, LONGEST STREAKS SINCE OCTOBER 2024 FOR THE WEEK, THE S&P 500 ROSE 0.9%, THE DOW ROSE 0.5% AND THE NASDAQ ROSE 1.1%"
2/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 131.91 POINTS, OR 0.27 PERCENT, AT 49,520.23"
2/5/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 23.31 POINTS, OR 0.32 PERCENT, AT 7,232.32"
2/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 121.20 POINTS, OR 0.24%, AT 49,530.94"
2/5/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 223.33 POINTS, OR 0.90 PERCENT, AT 25,115.64"
1/5/2026,23:57:27,US STOCK INDEXES PARE GAINS SLIGHTLY AFTER PRESIDENT TRUMP SAYS HE WILL RAISE TARIFFS ON EU AUTOS TO 25%
1/5/2026,22:00:50,US STOCK INDEXES LITTLE CHANGED AFTER APRIL ISM MANUFACTURING PMI
1/5/2026,21:59:24,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00%"
1/5/2026,21:59:24,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT"
1/5/2026,21:39:35,"CBOE VOLATILITY INDEX FALLS TO LOWEST LEVEL IN OVER TWO MONTHS, LAST DOWN 0.17 POINTS AT 16.72"
1/5/2026,21:30:30,"NASDAQ .IXIC UP 89.39 POINTS, OR 0.36 PERCENT, AT 24,981.71 AFTER MARKET OPEN"
1/5/2026,21:30:30,"DOW JONES .DJI UP 150.77 POINTS, OR 0.30 PERCENT, AT 49,802.91 AFTER MARKET OPEN"
1/5/2026,21:30:30,"S&P 500 .INX UP 25.34 POINTS, OR 0.35 PERCENT, AT 7,234.35 AFTER MARKET OPEN"
1/5/2026,21:30:30,"S&P 500 .INX UP 25.34 POINTS, OR 0.35 %, AT 7,234.35 AFTER MARKET OPEN"
1/5/2026,20:25:41,"S&P 500 E-MINI FUTURES UP 0.32%, DOW FUTURES UP 0.45%, NASDAQ 100 FUTURES UP 0.09%"
1/5/2026,20:24:46,"S&P 500 AND DOW FUTURES EXTEND GAINS, NASDAQ FUTURES ERASE LOSSES FOLLOWING REPORT IRAN HAS SENT LATEST US PEACE PROPOSAL"
1/5/2026,19:03:12,"S&P 500, Dow futures rise after Wall Street's best month in years; Apple soars US STOCKS"
1/5/2026,17:46:45,"S&P 500, Dow futures inch up after Wall Street's best month in years US STOCKS"
1/5/2026,16:00:50,"US S&P 500 E-MINI FUTURES UP 0.08%, DOW FUTURES UP 0.07%, NASDAQ 100 FUTURES DOWN 0.05%"
1/5/2026,4:28:00,"Wall Street ends higher, S&P 500, Nasdaq notch biggest monthly gains in years UPDATE 1 US STOCKS"
1/5/2026,4:01:37,"UNOFFICIALLY, FOR THE MONTH THE S&P 500 GAINED 10.42%, THE NASDAQ ROSE 15.29%, AND THE DOW CLIMBED 7.14%"
1/5/2026,4:01:37,DOW INDUSTRIALS RECORD BIGGEST MONTHLY PCT GAIN SINCE NOVEMBER 2024 S&P 500 REGISTERS BIGGEST MONTHLY PCT GAIN SINCE NOVEMBER 2020
1/5/2026,4:01:37,NASDAQ RECORDS BIGGEST MONTHLY PCT GAIN SINCE APRIL 2020
1/5/2026,4:00:30,"Wall Street ends higher, S&P 500, Nasdaq notch biggest monthly gains in years US STOCKS"
1/5/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 80.79 POINTS, OR 1.13 PERCENT, AT 7,216.74"
1/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 807.79 POINTS, OR 1.65%, AT 49,669.60"
1/5/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 221.16 POINTS, OR 0.90 PERCENT, AT 24,894.40"
1/5/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 833.82 POINTS, OR 1.71 PERCENT, AT 49,695.63"
1/5/2026,3:13:49,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT"
1/5/2026,2:36:21,"U.S. STOCKS EXTEND GAINS, S&P 500 «SPX UP 1.00 PCT"
1/5/2026,2:29:53,"S&P 500, Nasdaq set for biggest monthly gains since 2020 US STOCKS"
1/5/2026,0:25:35,"S&P 500, Nasdaq on course for best month since 2020 despite Middle East risks US STOCKS"
30/4/2026,23:02:34,CBOE VOLATILITY INDEX NEAR TWO- WEEK LOW; LAST DOWN 1.4 POINTS AT 17.43
30/4/2026,22:34:18,"S&P 500, Nasdaq on course for best month since 2020 despite Middle East risks US STOCKS"
30/4/2026,22:18:55,"U.S. STOCKS EXTEND GAINS, DOW JONES .DJI UP 1.00%"
30/4/2026,22:18:55,"U.S. STOCKS EXTEND GAINS, DOW JONES .DJI UP 1.00 PCT US STOCKS SNAPSHOT-S&P 500, Nasdaq open higher as earnings optimism overshadows Middle East woes"
30/4/2026,21:30:30,"NASDAQ .IXIC UP 149.53 POINTS, OR 0.61 PERCENT, AT 24,822.77 AFTER MARKET OPEN"
30/4/2026,21:30:30,"DOW JONES .DJI UP 247.12 POINTS, OR 0.51 PERCENT, AT 49,108.93 AFTER MARKET OPEN"
30/4/2026,21:30:30,"S&P 500 .INX UP 30.64 POINTS, OR 0.43 %, AT 7,166.59 AFTER MARKET OPEN"
30/4/2026,21:30:30,"S&P 500 .INX UP 30.64 POINTS, OR 0.43 PERCENT, AT 7,166.59 AFTER MARKET OPEN"
30/4/2026,21:03:56,Wall St set to climb at open as earnings optimism overshadows oil woes US STOCKS
30/4/2026,20:36:04,U.S. STOCK INDEX FUTURES PARE GAINS SLIGHTLY
30/4/2026,20:32:08,"S&P 500 E-MINI FUTURES UP 0.57%, DOW FUTURES UP 0.68%, NASDAQ 100 FUTURES UP 0.73%"
30/4/2026,20:31:04,US STOCK INDEX FUTURES LITTLE CHANGED AFTER ECONOMIC DATA
30/4/2026,19:33:49,"Wall St futures climb as investors balance earnings optimism against oil woes US STOCKS U.S. S&P 500 E-MINI FUTURES UP 0.13%, NASDAQ 100 FUTURES UP 0.21%, DOW FUTURES UP 0.5%"
30/4/2026,17:24:56,Wall Street futures mixed as oil spike overshadows tech earnings strength US STOCKS
30/4/2026,16:00:54,"US S&P 500 E-MINI FUTURES DOWN 0.08%, DOW FUTURES DOWN 0.52%, NASDAQ 100 FUTURES UP 0.12% S&P 500 E-MINI FUTURES DOWN 0.15% AS TRADING RESUMES"
30/4/2026,4:33:31,Wall Street ends mixed ahead of big tech earnings US STOCKS
30/4/2026,4:00:27,Wall Street ends mixed after Fed decision big tech earnings on tap US STOCKS
30/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 291.79 POINTS, OR 0.59 PERCENT, AT 48,850.14"
30/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES DOWN 6.23 POINTS, OR 0.03 PERCENT, AT 24,657.57"
30/4/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES DOWN 6.17 POINTS, OR 0.09 PERCENT, AT 7,132.63"
30/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 294.21 POINTS, OR 0.60%, AT 48,847.72"
30/4/2026,3:17:57,NASDAQ UP 0.09% DURING FED NEWS CONFERENCE
30/4/2026,3:01:58,S&P 500 LAST DOWN 0.14% DURING POWELL NEWS CONFERENCE
30/4/2026,3:01:17,"NASDAQ ERASES LOSS, TRADES NEAR FLAT DURING FED NEWS CONFERENCE"
30/4/2026,2:42:21,"Wall Street extends losses after Fed decision, big tech earnings on tap US STOCKS"
30/4/2026,2:31:49,S&P 500 DOWN 0.39% AS POWELL KICKS OFF FED NEWS CONFERENCE
30/4/2026,2:11:16,"NASDAQ EXTENDS DIP, LAST DOWN 0.48% AFTER FED RATE DECISION"
30/4/2026,2:10:05,"S&P 500 EXTENDS DECLINE, LAST DOWN 0.40% AFTER FED RATE DECISION"
30/4/2026,2:02:03,NASDAQ LAST DOWN 0.24% AFTER FED KEEPS RATE UNCHANGED
30/4/2026,2:01:17,"S&P 500 SLIGHTLY EXTENDS DECLINE AFTER FED KEEPS RATE STEADY, LAST DOWN 0.22%"
30/4/2026,0:16:19,"Wall Street loses steam ahead of Big Tech earnings, Fed meeting US STOCKS"
29/4/2026,22:08:41,"Wall Street slips ahead of Big Tech earnings, Fed meeting US STOCKS"
29/4/2026,21:32:23,"US STOCKS SNAPSHOT-Wall St mixed at open ahead of Big Tech earnings, Fed meeting"
29/4/2026,21:31:01,"DOW JONES INDUSTRIAL AVERAGE .DJI DOWN 43.20 POINTS, OR 0.09%, TO 49,098.73 AFTER MARKET OPEN"
29/4/2026,21:31:01,"S&P 500 .SPX DOWN 6.07 POINTS, OR 0.09%, TO 7,132.73 AFTER MARKET OPEN"
29/4/2026,21:31:01,"NASDAQ COMPOSITE .IXIC DOWN 55.76 POINTS, OR 0.23%, TO 24,608.04 AFTER MARKET OPEN"
29/4/2026,21:30:30,"NASDAQ .IXIC DOWN 68.72 POINTS, OR 0.28 PERCENT, AT 24,595.08 AFTER MARKET OPEN DOW JONES .DJI DOWN 43.60 POINTS, OR 0.09 PERCENT, AT 49,098.33 AFTER MARKET OPEN S&P 500 .INX DOWN 8.35 POINTS, OR 0.12 PERCENT, AT 7,130.45 AFTER MARKET OPEN"
29/4/2026,21:04:27,"Wall Street eyes mixed open ahead of Big Tech earnings, Fed meeting US STOCKS"
29/4/2026,18:59:26,"Wall Street futures mixed ahead of Big Tech earnings, Fed meeting US STOCKS"
29/4/2026,17:28:36,"Wall Street futures mixed ahead of Big Tech earnings, Fed meeting US STOCKS"
29/4/2026,16:01:01,"US S&P 500 E-MINI FUTURES UP 0.09%, DOW FUTURES UP 0.15%, NASDAQ 100 FUTURES UP 0.29%"
29/4/2026,4:25:04,"Nasdaq, S&P 500 end lower on renewed AI growth worries ahead of big tech earnings US STOCKS"
29/4/2026,4:02:49,NASDAQ COMPOSITE REGISTERS BIGGEST ONE-DAY PERCENTAGE DROP SINCE MARCH 27
29/4/2026,4:01:18,"NASDAQ COMPOSITE CLOSES .IXIC DOWN 222.37 POINTS, OR 0.89%, TO 24,664.73"
29/4/2026,4:01:17,"S&P 500 CLOSES .SPX DOWN 34.61 POINTS, OR 0.48%, TO 7,139.30"
29/4/2026,4:01:17,"DOW JONES INDUSTRIAL AVERAGE CLOSES .DJI DOWN 30.66 POINTS, ORO.06%, TO 49,147.35"
29/4/2026,4:01:06,"DOW JONES INDUSTRIAL AVERAGE CLOSES .DJI DOWN 30.66 POINTS, ORO.06%, TO 49,147.35"
29/4/2026,4:01:06,"NASDAQ COMPOSITE CLOSES .IXIC DOWN 222.37 POINTS, OR 0.89%, TO 24,664.73"
29/4/2026,4:01:04,"S&P 500 CLOSES .SPX DOWN 34.61 POINTS, OR 0.48%, TO 7,139.30"
29/4/2026,4:00:23,"Nasdaq, S&P 500 end lower on renewed AI growth worries ahead of big tech earnings US STOCKS"
29/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 24.18 POINTS, OR 0.05%, AT 49,143.61"
29/4/2026,2:42:38,"Nasdaq, S&P 500 fall on renewed AI growth worries ahead of big tech earnings US STOCKS"
29/4/2026,0:11:59,"Nasdaq trails S&P 500, Dow as AI growth worries hit tech stocks US STOCKS"
28/4/2026,22:23:43,"Nasdaq underperforms S&P 500, Dow as AI growth worries hit tech stocks US STOCKS"
28/4/2026,21:33:00,US STOCKS SNAPSHOT-Nasdaq opens lower as fresh concerns around AI pressure tech stocks
28/4/2026,21:30:54,"DOW JONES INDUSTRIAL AVERAGE .DJI UP 172.51 POINTS, OR 0.35%, TO 49,340.30 AFTER MARKET OPEN"
28/4/2026,21:30:54,"S&P 500 .SPX DOWN 37.33 POINTS, OR 0.52%, TO 7,136.58 AFTER MARKET OPEN"
28/4/2026,21:30:54,"NASDAQ COMPOSITE .IXIC DOWN 283.77 POINTS, OR 1.14%, TO 24,603.33 AFTER MARKET OPEN S&P 500 .INX DOWN 40.33 POINTS, OR 0.56 %, AT 7,133.58 AFTER MARKET OPEN"
28/4/2026,20:29:45,Nasdaq futures slide as fresh concerns around AI pressure tech stocks US STOCKS
